"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.025947,1.9858e-10,3.0237e-11,1.1859,1,2.55e-05,0.01,2.55e-05,5e-05
0.026009,1.9906e-10,3.0331e-11,1.1859,1,2.56e-05,0.01,2.56e-05,5e-05
0.026071,1.9953e-10,3.0426e-11,1.1859,1,2.57e-05,0.01,2.57e-05,5e-05
0.026133,2e-10,3.052e-11,1.1859,1,2.58e-05,0.01,2.58e-05,5e-05
0.026195,2.0047e-10,3.0615e-11,1.1859,1,2.59e-05,0.01,2.59e-05,5e-05
0.026257,2.0094e-10,3.0709e-11,1.1859,1,2.6e-05,0.01,2.6e-05,5e-05
0.026319,2.0141e-10,3.0803e-11,1.1859,1,2.61e-05,0.01,2.61e-05,5e-05
0.026381,2.0188e-10,3.0898e-11,1.1859,1,2.62e-05,0.01,2.62e-05,5e-05
0.026443,2.0235e-10,3.0992e-11,1.1859,1,2.63e-05,0.01,2.63e-05,5e-05
0.026505,2.0282e-10,3.1087e-11,1.1859,1,2.64e-05,0.01,2.64e-05,5e-05
0.026568,2.033e-10,3.1181e-11,1.1859,1,2.65e-05,0.01,2.65e-05,5e-05
0.02663,2.0377e-10,3.1275e-11,1.1859,1,2.66e-05,0.01,2.66e-05,5e-05
0.026692,2.0424e-10,3.137e-11,1.1859,1,2.67e-05,0.01,2.67e-05,5e-05
0.026754,2.0471e-10,3.1464e-11,1.1859,1,2.68e-05,0.01,2.68e-05,5e-05
0.026816,2.0518e-10,3.1559e-11,1.1859,1,2.69e-05,0.01,2.69e-05,5e-05
0.026878,2.0565e-10,3.1653e-11,1.1859,1,2.7e-05,0.01,2.7e-05,5e-05
0.02694,2.0612e-10,3.1747e-11,1.1859,1,2.71e-05,0.01,2.71e-05,5e-05
