"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0017902,3.4135e-11,8.527e-11,0.12074,1,1.42e-05,0.01,1.42e-05,5e-05
0.001801,3.4477e-11,8.5683e-11,0.12074,1,1.43e-05,0.01,1.43e-05,5e-05
0.0018095,3.5059e-11,8.6357e-11,0.12074,1,1.44e-05,0.01,1.44e-05,5e-05
0.0018181,3.5642e-11,8.7031e-11,0.12074,1,1.45e-05,0.01,1.45e-05,5e-05
0.0018267,3.6224e-11,8.7705e-11,0.12074,1,1.46e-05,0.01,1.46e-05,5e-05
0.0018353,3.6807e-11,8.8379e-11,0.12074,1,1.47e-05,0.01,1.47e-05,5e-05
0.0018438,3.7389e-11,8.9053e-11,0.12074,1,1.48e-05,0.01,1.48e-05,5e-05
0.0018524,3.7972e-11,8.9727e-11,0.12074,1,1.49e-05,0.01,1.49e-05,5e-05
0.001861,3.8554e-11,9.0401e-11,0.12074,1,1.5e-05,0.01,1.5e-05,5e-05
0.0018695,3.9137e-11,9.1075e-11,0.12074,1,1.51e-05,0.01,1.51e-05,5e-05
0.0018781,3.9719e-11,9.1749e-11,0.12074,1,1.52e-05,0.01,1.52e-05,5e-05
0.0018867,4.0302e-11,9.2423e-11,0.12074,1,1.53e-05,0.01,1.53e-05,5e-05
0.0018953,4.0884e-11,9.3097e-11,0.12074,1,1.54e-05,0.01,1.54e-05,5e-05
0.0019038,4.1467e-11,9.3771e-11,0.12074,1,1.55e-05,0.01,1.55e-05,5e-05
0.0019124,4.2049e-11,9.4445e-11,0.12074,1,1.56e-05,0.01,1.56e-05,5e-05
0.001921,4.2632e-11,9.5119e-11,0.12074,1,1.57e-05,0.01,1.57e-05,5e-05
0.0019296,4.3214e-11,9.5793e-11,0.12074,1,1.58e-05,0.01,1.58e-05,5e-05
0.0019381,4.3797e-11,9.6467e-11,0.12074,1,1.59e-05,0.01,1.59e-05,5e-05
0.0019467,4.4379e-11,9.7141e-11,0.12074,1,1.6e-05,0.01,1.6e-05,5e-05
0.0019553,4.4962e-11,9.7815e-11,0.12074,1,1.61e-05,0.01,1.61e-05,5e-05
0.0019638,4.5544e-11,9.8489e-11,0.12074,1,1.62e-05,0.01,1.62e-05,5e-05
0.0019724,4.6127e-11,9.9163e-11,0.12074,1,1.63e-05,0.01,1.63e-05,5e-05
0.001981,4.6709e-11,9.9837e-11,0.12074,1,1.64e-05,0.01,1.64e-05,5e-05
0.0019896,4.7292e-11,1.0051e-10,0.12074,1,1.65e-05,0.01,1.65e-05,5e-05
0.0019981,4.7874e-11,1.0118e-10,0.12074,1,1.66e-05,0.01,1.66e-05,5e-05
0.0020067,4.8457e-11,1.0186e-10,0.12074,1,1.67e-05,0.01,1.67e-05,5e-05
0.0020153,4.9039e-11,1.0253e-10,0.12074,1,1.68e-05,0.01,1.68e-05,5e-05
0.0020239,4.9622e-11,1.0321e-10,0.12074,1,1.69e-05,0.01,1.69e-05,5e-05
0.0020324,5.0205e-11,1.0388e-10,0.12074,1,1.7e-05,0.01,1.7e-05,5e-05
0.002041,5.0787e-11,1.0455e-10,0.12074,1,1.71e-05,0.01,1.71e-05,5e-05
0.0020496,5.137e-11,1.0523e-10,0.12074,1,1.72e-05,0.01,1.72e-05,5e-05
0.0020582,5.1952e-11,1.059e-10,0.12074,1,1.73e-05,0.01,1.73e-05,5e-05
0.0020667,5.2535e-11,1.0658e-10,0.12074,1,1.74e-05,0.01,1.74e-05,5e-05
0.0020753,5.3117e-11,1.0725e-10,0.12074,1,1.75e-05,0.01,1.75e-05,5e-05
0.0020839,5.37e-11,1.0792e-10,0.12074,1,1.76e-05,0.01,1.76e-05,5e-05
