"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.016945,4.5036e-10,1.9808e-10,1.1437,1,1.48e-05,0.01,1.48e-05,5e-05
0.017013,4.5237e-10,1.9876e-10,1.1437,1,1.49e-05,0.01,1.49e-05,5e-05
0.017081,4.5437e-10,1.9945e-10,1.1437,1,1.5e-05,0.01,1.5e-05,5e-05
0.01715,4.5637e-10,2.0014e-10,1.1437,1,1.51e-05,0.01,1.51e-05,5e-05
0.017218,4.5838e-10,2.0082e-10,1.1437,1,1.52e-05,0.01,1.52e-05,5e-05
0.017287,4.6038e-10,2.0151e-10,1.1437,1,1.53e-05,0.01,1.53e-05,5e-05
0.017355,4.6239e-10,2.022e-10,1.1437,1,1.54e-05,0.01,1.54e-05,5e-05
0.017423,4.6439e-10,2.0288e-10,1.1437,1,1.55e-05,0.01,1.55e-05,5e-05
0.017492,4.6639e-10,2.0357e-10,1.1437,1,1.56e-05,0.01,1.56e-05,5e-05
0.01756,4.684e-10,2.0426e-10,1.1437,1,1.57e-05,0.01,1.57e-05,5e-05
0.017628,4.704e-10,2.0495e-10,1.1437,1,1.58e-05,0.01,1.58e-05,5e-05
0.017697,4.724e-10,2.0563e-10,1.1437,1,1.59e-05,0.01,1.59e-05,5e-05
0.017765,4.7441e-10,2.0632e-10,1.1437,1,1.6e-05,0.01,1.6e-05,5e-05
0.017834,4.7641e-10,2.0701e-10,1.1437,1,1.61e-05,0.01,1.61e-05,5e-05
0.017902,4.7841e-10,2.0769e-10,1.1437,1,1.62e-05,0.01,1.62e-05,5e-05
0.01797,4.8042e-10,2.0838e-10,1.1437,1,1.63e-05,0.01,1.63e-05,5e-05
0.018039,4.8242e-10,2.0907e-10,1.1437,1,1.64e-05,0.01,1.64e-05,5e-05
0.018107,4.8443e-10,2.0975e-10,1.1437,1,1.65e-05,0.01,1.65e-05,5e-05
0.018176,4.8643e-10,2.1044e-10,1.1437,1,1.66e-05,0.01,1.66e-05,5e-05
0.018244,4.8843e-10,2.1113e-10,1.1437,1,1.67e-05,0.01,1.67e-05,5e-05
0.018312,4.9044e-10,2.1181e-10,1.1437,1,1.68e-05,0.01,1.68e-05,5e-05
0.018381,4.9244e-10,2.125e-10,1.1437,1,1.69e-05,0.01,1.69e-05,5e-05
0.018449,4.9444e-10,2.1319e-10,1.1437,1,1.7e-05,0.01,1.7e-05,5e-05
0.018518,4.9645e-10,2.1388e-10,1.1437,1,1.71e-05,0.01,1.71e-05,5e-05
0.018586,4.9845e-10,2.1456e-10,1.1437,1,1.72e-05,0.01,1.72e-05,5e-05
0.018654,5.0046e-10,2.1525e-10,1.1437,1,1.73e-05,0.01,1.73e-05,5e-05
0.018723,5.0246e-10,2.1594e-10,1.1437,1,1.74e-05,0.01,1.74e-05,5e-05
0.018791,5.0446e-10,2.1662e-10,1.1437,1,1.75e-05,0.01,1.75e-05,5e-05
0.018859,5.0647e-10,2.1731e-10,1.1437,1,1.76e-05,0.01,1.76e-05,5e-05
0.018928,5.0847e-10,2.18e-10,1.1437,1,1.77e-05,0.01,1.77e-05,5e-05
0.018996,5.1047e-10,2.1868e-10,1.1437,1,1.78e-05,0.01,1.78e-05,5e-05
0.019065,5.1248e-10,2.1937e-10,1.1437,1,1.79e-05,0.01,1.79e-05,5e-05
0.019133,5.1448e-10,2.2006e-10,1.1437,1,1.8e-05,0.01,1.8e-05,5e-05
0.019201,5.1649e-10,2.2075e-10,1.1437,1,1.81e-05,0.01,1.81e-05,5e-05
0.01927,5.1849e-10,2.2143e-10,1.1437,1,1.82e-05,0.01,1.82e-05,5e-05
0.019338,5.2049e-10,2.2212e-10,1.1437,1,1.83e-05,0.01,1.83e-05,5e-05
0.019407,5.225e-10,2.2281e-10,1.1437,1,1.84e-05,0.01,1.84e-05,5e-05
0.019475,5.245e-10,2.2349e-10,1.1437,1,1.85e-05,0.01,1.85e-05,5e-05
0.019543,5.265e-10,2.2418e-10,1.1437,1,1.86e-05,0.01,1.86e-05,5e-05
0.019612,5.2851e-10,2.2487e-10,1.1437,1,1.87e-05,0.01,1.87e-05,5e-05
0.01968,5.3051e-10,2.2555e-10,1.1437,1,1.88e-05,0.01,1.88e-05,5e-05
0.019748,5.3251e-10,2.2624e-10,1.1437,1,1.89e-05,0.01,1.89e-05,5e-05
0.019817,5.3452e-10,2.2693e-10,1.1437,1,1.9e-05,0.01,1.9e-05,5e-05
0.019885,5.3652e-10,2.2762e-10,1.1437,1,1.91e-05,0.01,1.91e-05,5e-05
0.019954,5.3853e-10,2.283e-10,1.1437,1,1.92e-05,0.01,1.92e-05,5e-05
0.020022,5.4053e-10,2.2899e-10,1.1437,1,1.93e-05,0.01,1.93e-05,5e-05
0.02009,5.4253e-10,2.2968e-10,1.1437,1,1.94e-05,0.01,1.94e-05,5e-05
0.020159,5.4454e-10,2.3036e-10,1.1437,1,1.95e-05,0.01,1.95e-05,5e-05
0.020227,5.4654e-10,2.3105e-10,1.1437,1,1.96e-05,0.01,1.96e-05,5e-05
0.020296,5.4854e-10,2.3174e-10,1.1437,1,1.97e-05,0.01,1.97e-05,5e-05
0.020364,5.5055e-10,2.3242e-10,1.1437,1,1.98e-05,0.01,1.98e-05,5e-05
0.020432,5.5255e-10,2.3311e-10,1.1437,1,1.99e-05,0.01,1.99e-05,5e-05
0.020501,5.5456e-10,2.338e-10,1.1437,1,2e-05,0.01,2e-05,5e-05
0.020569,5.5656e-10,2.3449e-10,1.1437,1,2.01e-05,0.01,2.01e-05,5e-05
0.020638,5.5856e-10,2.3517e-10,1.1437,1,2.02e-05,0.01,2.02e-05,5e-05
0.020706,5.6057e-10,2.3586e-10,1.1437,1,2.03e-05,0.01,2.03e-05,5e-05
0.020774,5.6257e-10,2.3655e-10,1.1437,1,2.04e-05,0.01,2.04e-05,5e-05
0.020843,5.6457e-10,2.3723e-10,1.1437,1,2.05e-05,0.01,2.05e-05,5e-05
0.020911,5.6658e-10,2.3792e-10,1.1437,1,2.06e-05,0.01,2.06e-05,5e-05
0.020979,5.6858e-10,2.3861e-10,1.1437,1,2.07e-05,0.01,2.07e-05,5e-05
0.021048,5.7059e-10,2.3929e-10,1.1437,1,2.08e-05,0.01,2.08e-05,5e-05
0.021116,5.7259e-10,2.3998e-10,1.1437,1,2.09e-05,0.01,2.09e-05,5e-05
0.021185,5.7459e-10,2.4067e-10,1.1437,1,2.1e-05,0.01,2.1e-05,5e-05
0.021253,5.766e-10,2.4136e-10,1.1437,1,2.11e-05,0.01,2.11e-05,5e-05
0.021321,5.786e-10,2.4204e-10,1.1437,1,2.12e-05,0.01,2.12e-05,5e-05
0.02139,5.806e-10,2.4273e-10,1.1437,1,2.13e-05,0.01,2.13e-05,5e-05
0.021458,5.8261e-10,2.4342e-10,1.1437,1,2.14e-05,0.01,2.14e-05,5e-05
0.021527,5.8461e-10,2.441e-10,1.1437,1,2.15e-05,0.01,2.15e-05,5e-05
0.021595,5.8661e-10,2.4479e-10,1.1437,1,2.16e-05,0.01,2.16e-05,5e-05
0.021663,5.8862e-10,2.4548e-10,1.1437,1,2.17e-05,0.01,2.17e-05,5e-05
0.021732,5.9062e-10,2.4616e-10,1.1437,1,2.18e-05,0.01,2.18e-05,5e-05
