"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9407,3.9417e-09,5.9949e-09,44.072,1,1.84e-05,0.01,1.84e-05,5e-05
1.9475,3.9795e-09,6.0082e-09,44.072,1,1.85e-05,0.01,1.85e-05,5e-05
1.9543,4.0173e-09,6.0214e-09,44.072,1,1.86e-05,0.01,1.86e-05,5e-05
1.9612,4.0551e-09,6.0347e-09,44.072,1,1.87e-05,0.01,1.87e-05,5e-05
1.968,4.0929e-09,6.0479e-09,44.072,1,1.88e-05,0.01,1.88e-05,5e-05
1.9749,4.1307e-09,6.0612e-09,44.072,1,1.89e-05,0.01,1.89e-05,5e-05
1.9817,4.1684e-09,6.0744e-09,44.072,1,1.9e-05,0.01,1.9e-05,5e-05
1.9885,4.2062e-09,6.0877e-09,44.072,1,1.91e-05,0.01,1.91e-05,5e-05
1.9954,4.244e-09,6.1009e-09,44.072,1,1.92e-05,0.01,1.92e-05,5e-05
2.0022,4.2818e-09,6.1142e-09,44.072,1,1.93e-05,0.01,1.93e-05,5e-05
2.009,4.3196e-09,6.1274e-09,44.072,1,1.94e-05,0.01,1.94e-05,5e-05
2.0159,4.3574e-09,6.1407e-09,44.072,1,1.95e-05,0.01,1.95e-05,5e-05
2.0227,4.3952e-09,6.154e-09,44.072,1,1.96e-05,0.01,1.96e-05,5e-05
2.0296,4.433e-09,6.1672e-09,44.072,1,1.97e-05,0.01,1.97e-05,5e-05
2.0364,4.4708e-09,6.1805e-09,44.072,1,1.98e-05,0.01,1.98e-05,5e-05
2.0432,4.5086e-09,6.1937e-09,44.072,1,1.99e-05,0.01,1.99e-05,5e-05
2.0501,4.5463e-09,6.207e-09,44.072,1,2e-05,0.01,2e-05,5e-05
2.0569,4.5841e-09,6.2202e-09,44.072,1,2.01e-05,0.01,2.01e-05,5e-05
2.0638,4.6219e-09,6.2335e-09,44.072,1,2.02e-05,0.01,2.02e-05,5e-05
2.0706,4.6597e-09,6.2467e-09,44.072,1,2.03e-05,0.01,2.03e-05,5e-05
2.0774,4.6975e-09,6.26e-09,44.072,1,2.04e-05,0.01,2.04e-05,5e-05
2.0843,4.7353e-09,6.2732e-09,44.072,1,2.05e-05,0.01,2.05e-05,5e-05
2.0911,4.7731e-09,6.2865e-09,44.072,1,2.06e-05,0.01,2.06e-05,5e-05
2.0979,4.8109e-09,6.2998e-09,44.072,1,2.07e-05,0.01,2.07e-05,5e-05
2.1048,4.8487e-09,6.313e-09,44.072,1,2.08e-05,0.01,2.08e-05,5e-05
2.1116,4.8865e-09,6.3263e-09,44.072,1,2.09e-05,0.01,2.09e-05,5e-05
2.1185,4.9243e-09,6.3395e-09,44.072,1,2.1e-05,0.01,2.1e-05,5e-05
2.1253,4.962e-09,6.3528e-09,44.072,1,2.11e-05,0.01,2.11e-05,5e-05
2.1321,4.9998e-09,6.366e-09,44.072,1,2.12e-05,0.01,2.12e-05,5e-05
2.139,5.0376e-09,6.3793e-09,44.072,1,2.13e-05,0.01,2.13e-05,5e-05
2.1458,5.0754e-09,6.3925e-09,44.072,1,2.14e-05,0.01,2.14e-05,5e-05
2.1527,5.1132e-09,6.4058e-09,44.072,1,2.15e-05,0.01,2.15e-05,5e-05
2.1595,5.151e-09,6.419e-09,44.072,1,2.16e-05,0.01,2.16e-05,5e-05
2.1663,5.1888e-09,6.4323e-09,44.072,1,2.17e-05,0.01,2.17e-05,5e-05
2.1732,5.2266e-09,6.4456e-09,44.072,1,2.18e-05,0.01,2.18e-05,5e-05
2.18,5.2644e-09,6.4588e-09,44.072,1,2.19e-05,0.01,2.19e-05,5e-05
2.1869,5.3022e-09,6.4721e-09,44.072,1,2.2e-05,0.01,2.2e-05,5e-05
2.1937,5.34e-09,6.4853e-09,44.072,1,2.21e-05,0.01,2.21e-05,5e-05
2.2005,5.3777e-09,6.4986e-09,44.072,1,2.22e-05,0.01,2.22e-05,5e-05
2.2074,5.4155e-09,6.5118e-09,44.072,1,2.23e-05,0.01,2.23e-05,5e-05
2.2142,5.4533e-09,6.5251e-09,44.072,1,2.24e-05,0.01,2.24e-05,5e-05
2.221,5.4911e-09,6.5383e-09,44.072,1,2.25e-05,0.01,2.25e-05,5e-05
2.2279,5.5289e-09,6.5516e-09,44.072,1,2.26e-05,0.01,2.26e-05,5e-05
2.2347,5.5667e-09,6.5648e-09,44.072,1,2.27e-05,0.01,2.27e-05,5e-05
2.2416,5.6045e-09,6.5781e-09,44.072,1,2.28e-05,0.01,2.28e-05,5e-05
2.2484,5.6423e-09,6.5913e-09,44.072,1,2.29e-05,0.01,2.29e-05,5e-05
2.2552,5.6801e-09,6.6046e-09,44.072,1,2.3e-05,0.01,2.3e-05,5e-05
2.2621,5.7179e-09,6.6179e-09,44.072,1,2.31e-05,0.01,2.31e-05,5e-05
2.2689,5.7557e-09,6.6311e-09,44.072,1,2.32e-05,0.01,2.32e-05,5e-05
2.2758,5.7934e-09,6.6444e-09,44.072,1,2.33e-05,0.01,2.33e-05,5e-05
2.2826,5.8312e-09,6.6576e-09,44.072,1,2.34e-05,0.01,2.34e-05,5e-05
2.2894,5.869e-09,6.6709e-09,44.072,1,2.35e-05,0.01,2.35e-05,5e-05
2.2963,5.9068e-09,6.6841e-09,44.072,1,2.36e-05,0.01,2.36e-05,5e-05
2.3031,5.9446e-09,6.6974e-09,44.072,1,2.37e-05,0.01,2.37e-05,5e-05
2.31,5.9824e-09,6.7106e-09,44.072,1,2.38e-05,0.01,2.38e-05,5e-05
